Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
C20orf20	EEF2	EEF2	0|1	1	0.50	2	12|0|2|1|2|9|6|3|3	0.00	0.00	0.00	0.00	0.00	-16.64	0.12	0.37	
C20orf20	SPTBN1	SPTBN1	0|3	3	1.50	2	11|8|6|0|1|11|3|3|0	0.00	0.00	0.00	0.00	0.00	-19.15	0.31	0.37	
C20orf20	RPLP1	RPLP1	0|1	1	0.50	2	2|0|0|0|2|0|6|0|2	0.00	0.00	0.00	0.00	0.00	-4.46	0.38	0.37	
C20orf20	HIST1H4J	HIST1H4J	0|2	2	1.00	2	1|0|0|0|0|0|5|4|1	0.17	0.33	0.17	0.33	0.17	-3.94	0.82	0.28	
C20orf20	YWHAE	YWHAE	0|3	3	1.50	2	9|4|5|0|3|0|4|1|0	0.00	0.01	0.00	0.01	0.00	-11.12	0.52	0.33	
C20orf20	RPL5	RPL5	0|1	1	0.50	2	0|0|0|0|0|0|12|0|0	0.00	0.00	0.00	0.00	0.00	-3.86	0.38	0.37	
C20orf20	PRMT5	PRMT5	0|10	10	5.00	2	32|10|115|1|7|154|178|165|0	0.00	0.00	0.00	0.00	0.00	-325.65	0.07	0.37	
C20orf20	WDR77	WDR77	0|7	7	3.50	2	34|2|55|0|2|100|167|99|0	0.00	0.00	0.00	0.00	0.00	-224.41	0.07	0.37	
C20orf20	RPL6	RPL6	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
C20orf20	HNRNPM	HNRNPM	0|1	1	0.50	2	1|6|1|0|5|0|4|0|0	0.00	0.00	0.00	0.00	0.00	-6.98	0.26	0.37	
C20orf20	NCL	NCL	0|5	5	2.50	2	0|0|0|1|0|0|8|0|0	0.46	0.92	0.46	0.92	0.46	-2.44	2.50	0.17	
C20orf20	RSL1D1	RSL1D1	0|1	1	0.50	2	1|3|0|0|0|0|7|0|2	0.00	0.00	0.00	0.00	0.00	-4.88	0.35	0.37	
C20orf20	UBAP2L	UBAP2L	0|4	4	2.00	2	5|10|2|0|10|0|1|0|0	0.01	0.02	0.01	0.02	0.01	-11.57	0.64	0.32	
C20orf20	TARDBP	TARDBP	0|2	2	1.00	2	16|6|2|0|1|0|2|1|2	0.00	0.00	0.00	0.00	0.00	-12.46	0.30	0.37	
C20orf20	RPL13	RPL13	0|1	1	0.50	2	0|0|0|0|2|3|11|4|0	0.00	0.00	0.00	0.00	0.00	-7.78	0.22	0.37	
C20orf20	RBM39	RBM39	0|1	1	0.50	2	4|12|1|0|0|2|0|3|2	0.00	0.00	0.00	0.00	0.00	-9.90	0.19	0.37	
C20orf20	MYO1B	MYO1B	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
C20orf20	SPTAN1	SPTAN1	0|3	3	1.50	2	9|9|1|0|1|12|8|5|1	0.00	0.00	0.00	0.00	0.00	-20.49	0.29	0.37	
C20orf20	EEF1B2	EEF1B2	0|1	1	0.50	2	3|0|2|0|0|0|0|2|47	0.00	0.00	0.00	0.00	0.00	-23.25	0.08	0.37	
C20orf20	RPL8	RPL8	0|2	2	1.00	2	0|0|0|0|2|0|6|2|0	0.22	0.45	0.22	0.45	0.22	-3.31	0.90	0.28	
C20orf20	MYBBP1A	MYBBP1A	0|1	1	0.50	2	0|4|0|0|2|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-2.92	0.64	0.37	
C20orf20	AHNAK	AHNAK	0|8	8	4.00	2	2|22|0|0|2|2|0|0|0	0.30	0.61	0.30	0.61	0.30	-11.05	1.29	0.26	
C20orf20	OTUD4	OTUD4	0|1	1	0.50	2	9|7|25|0|0|28|46|50|0	0.00	0.00	0.00	0.00	0.00	-78.53	0.03	0.37	
C20orf20	LGALS3	LGALS3	0|1	1	0.50	2	5|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.17	0.90	0.37	
C20orf20	AKAP8	AKAP8	0|1	1	0.50	2	1|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.72	2.25	0.37	
C20orf20	IPO5	IPO5	0|1	1	0.50	2	0|1|11|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.95	0.38	0.37	
C20orf20	POLD1	POLD1	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
C20orf20	PHF3	PHF3	0|4	4	2.00	2	0|0|0|0|1|0|0|0|1	0.50	1.00	0.50	1.00	0.50	-0.72	9.00	0.12	
C20orf20	S100A16	S100A16	0|3	3	1.50	2	5|7|0|0|0|18|0|0|1	0.00	0.00	0.00	0.00	0.00	-12.83	0.44	0.37	
C20orf20	CNBP	CNBP	0|1	1	0.50	2	0|0|0|11|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.35	0.41	0.37	
C20orf20	CAPRIN1	CAPRIN1	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
C20orf20	FOXO3	FOXO3	0|1	1	0.50	2	2|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.76	2.25	0.37	
C20orf20	LMO7	LMO7	0|2	2	1.00	2	6|0|0|1|5|0|0|0|0	0.15	0.29	0.15	0.29	0.15	-4.31	0.75	0.29	
NUFIP1	RUVBL2	RUVBL2	365|25	390	195.00	2	6|0|1|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.97	250.71	0.00	
NUFIP1	RUVBL1	RUVBL1	406|39	445	222.50	2	3|2|0|0|0|0|0|2|0	1.00	1.00	1.00	1.00	1.00	25.61	286.07	0.00	
NUFIP1	CCT5	CCT5	2|0	2	1.00	2	0|6|13|0|0|8|2|1|0	0.00	0.00	0.00	0.00	0.00	-12.54	0.30	0.37	
NUFIP1	STK38	STK38	43|45	88	44.00	2	151|129|151|81|123|49|74|41|0	0.00	0.00	0.00	0.00	0.00	-262.34	0.50	0.37	
NUFIP1	ACTB	ACTB	43|15	58	29.00	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	25.04	290.00	0.00	
NUFIP1	HSPA1B	HSPA1B	158|31	189	94.50	2	11|52|25|0|6|25|37|71|25	0.50	1.00	0.50	1.00	0.50	-52.28	3.38	0.11	
NUFIP1	CCT8	CCT8	2|3	5	2.50	2	0|2|6|0|0|0|6|0|0	0.28	0.41	0.28	0.41	0.28	-1.69	1.61	0.27	
NUFIP1	HSPA8	HSPA8	39|14	53	26.50	2	18|65|42|0|14|19|19|16|21	0.00	0.00	0.00	0.00	0.00	-64.10	1.11	0.36	
NUFIP1	TUBB2B	TUBB2B	50|26	76	38.00	2	23|21|47|4|5|34|35|34|6	0.00	0.00	0.00	0.00	0.00	-42.97	1.64	0.35	
NUFIP1	TUBB2C	TUBB2C	50|25	75	37.50	2	23|30|62|5|7|38|39|37|7	0.00	0.00	0.00	0.00	0.00	-59.59	1.36	0.36	
NUFIP1	TUBB	TUBB	61|37	98	49.00	2	27|34|75|4|7|45|42|49|6	0.00	0.00	0.00	0.00	0.00	-58.24	1.53	0.36	
NUFIP1	HIST1H1C	HIST1H1C	21|1	22	11.00	2	3|1|0|2|9|0|43|3|4	0.21	0.41	0.21	0.41	0.21	-25.53	1.52	0.28	
NUFIP1	HIST1H1E	HIST1H1E	21|1	22	11.00	2	3|1|0|2|9|0|41|3|4	0.26	0.51	0.26	0.51	0.26	-24.57	1.57	0.27	
NUFIP1	DYNLL1	DYNLL1	1|0	1	0.50	2	2|3|1|0|3|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-3.74	0.45	0.37	
NUFIP1	ACTA1	ACTA1	23|11	34	17.00	2	20|9|12|4|12|9|5|5|2	0.06	0.12	0.06	0.12	0.06	-13.99	1.96	0.30	
NUFIP1	MATR3	MATR3	23|39	62	31.00	2	35|49|1|0|24|1|0|0|5	0.08	0.15	0.08	0.15	0.08	-12.54	2.43	0.30	
NUFIP1	NPM1	NPM1	2|4	6	3.00	2	2|1|0|1|6|0|1|1|4	0.24	0.43	0.24	0.43	0.24	-2.87	1.69	0.28	
NUFIP1	HIST1H2BJ	HIST1H2BJ	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
NUFIP1	H2AFZ	H2AFZ	6|0	6	3.00	2	1|3|0|0|0|1|0|1|2	0.50	0.99	0.50	0.99	0.50	-3.12	3.38	0.13	
NUFIP1	NONO	NONO	8|7	15	7.50	2	5|10|0|0|4|4|9|3|4	0.02	0.03	0.02	0.03	0.02	-4.79	1.73	0.31	
NUFIP1	TUBB6	TUBB6	23|9	32	16.00	2	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.91	160.00	0.00	
NUFIP1	BCLAF1	BCLAF1	26|7	33	16.50	2	29|25|0|0|0|33|32|50|0	0.00	0.00	0.00	0.00	0.00	-58.72	0.88	0.36	
NUFIP1	ERH	ERH	8|2	10	5.00	2	4|6|0|0|3|6|9|16|1	0.00	0.00	0.00	0.00	0.00	-14.50	1.00	0.33	
NUFIP1	RBM10	RBM10	19|12	31	15.50	2	28|12|5|0|1|52|31|46|0	0.00	0.00	0.00	0.00	0.00	-50.88	0.80	0.37	
NUFIP1	PRPF31	PRPF31	8|13	21	10.50	2	11|2|0|0|1|19|12|13|0	0.01	0.01	0.01	0.01	0.01	-10.00	1.63	0.32	
NUFIP1	H1FX	H1FX	23|0	23	11.50	2	0|0|0|0|0|0|6|0|0	0.50	1.00	0.50	1.00	0.50	-2.64	17.25	0.11	
NUFIP1	SFPQ	SFPQ	1|9	10	5.00	2	2|6|0|0|2|0|11|0|1	0.44	0.88	0.44	0.88	0.44	-6.54	2.05	0.18	
NUFIP1	HNRNPL	HNRNPL	5|4	9	4.50	2	11|8|0|2|3|4|0|2|4	0.00	0.00	0.00	0.00	0.00	-6.80	1.19	0.33	
NUFIP1	SPIN1	SPIN1	3|4	7	3.50	2	5|13|16|1|2|5|2|6|0	0.00	0.00	0.00	0.00	0.00	-14.79	0.63	0.37	
NUFIP1	HNRNPA1	HNRNPA1	1|15	16	8.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	2.23	80.00	0.08	
NUFIP1	HSPA2	HSPA2	7|8	15	7.50	2	6|34|17|0|5|7|8|4|8	0.00	0.00	0.00	0.00	0.00	-23.84	0.76	0.37	
NUFIP1	PARP1	PARP1	5|6	11	5.50	2	1|6|0|0|4|0|0|0|0	0.90	0.92	0.90	0.92	0.90	2.02	4.50	0.01	
NUFIP1	HSPD1	HSPD1	12|0	12	6.00	2	0|11|0|0|3|7|3|4|1	0.45	0.89	0.45	0.89	0.45	-12.22	1.86	0.17	
NUFIP1	THRAP3	THRAP3	16|11	27	13.50	2	20|53|0|0|1|50|33|51|3	0.00	0.00	0.00	0.00	0.00	-68.61	0.58	0.37	
NUFIP1	HSPA6	HSPA6	25|11	36	18.00	2	4|38|11|0|3|7|10|29|7	0.00	0.00	0.00	0.00	0.00	-25.37	1.49	0.34	
NUFIP1	HSPA1L	HSPA1L	57|8	65	32.50	2	4|34|17|0|3|4|14|18|8	0.50	0.99	0.50	0.99	0.50	-27.50	2.87	0.13	
NUFIP1	FBL	FBL	4|4	8	4.00	2	0|0|0|0|0|7|2|3|0	0.77	0.77	0.77	0.77	0.77	1.21	3.00	0.03	
NUFIP1	HNRNPH1	HNRNPH1	19|15	34	17.00	2	12|47|8|0|5|12|43|30|7	0.00	0.00	0.00	0.00	0.00	-41.20	0.93	0.36	
NUFIP1	HNRNPH2	HNRNPH2	13|11	24	12.00	2	12|24|2|0|3|7|21|8|5	0.00	0.00	0.00	0.00	0.00	-15.11	1.32	0.34	
NUFIP1	TUBB3	TUBB3	3|21	24	12.00	2	16|15|38|3|3|18|26|20|5	0.00	0.00	0.00	0.00	0.00	-57.80	0.75	0.35	
NUFIP1	SFRS2	SFRS2	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
NUFIP1	TUBA1C	TUBA1C	14|23	37	18.50	2	13|69|167|3|3|24|29|20|13	0.00	0.00	0.00	0.00	0.00	-120.11	0.49	0.37	
NUFIP1	TUBA8	TUBA8	9|18	27	13.50	2	7|30|65|0|1|20|20|13|10	0.00	0.00	0.00	0.00	0.00	-52.88	0.73	0.37	
NUFIP1	TUBA1B	TUBA1B	14|24	38	19.00	2	14|69|168|3|5|22|33|23|14	0.00	0.00	0.00	0.00	0.00	-124.68	0.49	0.37	
NUFIP1	TUBA1A	TUBA1A	18|19	37	18.50	2	10|67|166|3|3|19|28|18|11	0.00	0.00	0.00	0.00	0.00	-103.91	0.51	0.37	
NUFIP1	TUBA4A	TUBA4A	13|22	35	17.50	2	8|40|75|0|2|20|20|17|11	0.00	0.00	0.00	0.00	0.00	-56.66	0.82	0.36	
NUFIP1	C11orf84	C11orf84	6|2	8	4.00	2	3|5|1|0|3|4|2|8|0	0.09	0.19	0.09	0.19	0.09	-6.98	1.38	0.29	
NUFIP1	MAP1B	MAP1B	5|36	41	20.50	2	0|0|0|0|0|89|50|157|0	0.00	0.00	0.00	0.00	0.00	-123.29	0.62	0.36	
NUFIP1	HNRNPK	HNRNPK	11|17	28	14.00	2	17|147|13|2|15|12|11|7|18	0.00	0.00	0.00	0.00	0.00	-81.98	0.52	0.37	
NUFIP1	CLASP2	CLASP2	7|6	13	6.50	2	0|0|0|0|0|0|24|14|0	0.02	0.03	0.02	0.03	0.02	-4.70	1.54	0.31	
NUFIP1	SF3A1	SF3A1	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
NUFIP1	NOP58	NOP58	3|13	16	8.00	2	0|0|0|0|0|0|0|0|3	0.98	1.00	0.98	1.00	0.98	3.03	24.00	0.00	
NUFIP1	HNRNPA2B1	HNRNPA2B1	5|11	16	8.00	2	13|0|0|0|0|2|2|0|1	0.80	0.95	0.80	0.95	0.80	0.64	4.00	0.02	
NUFIP1	CHERP	CHERP	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
NUFIP1	EEF1A1	EEF1A1	6|11	17	8.50	2	72|9|28|0|4|15|7|18|24	0.00	0.00	0.00	0.00	0.00	-64.71	0.43	0.37	
NUFIP1	EEF1A2	EEF1A2	4|2	6	3.00	2	40|6|18|0|0|8|5|3|12	0.00	0.00	0.00	0.00	0.00	-35.72	0.29	0.37	
NUFIP1	VIM	VIM	12|0	12	6.00	2	1|5|118|0|0|0|4|0|0	0.00	0.00	0.00	0.00	0.00	-59.35	0.42	0.37	
NUFIP1	KIF11	KIF11	9|5	14	7.00	2	83|31|47|25|53|140|337|223|0	0.00	0.00	0.00	0.00	0.00	-438.32	0.07	0.37	
NUFIP1	STK38L	STK38L	8|15	23	11.50	2	23|15|49|6|14|24|24|18|0	0.00	0.00	0.00	0.00	0.00	-58.54	0.60	0.37	
NUFIP1	HNRNPF	HNRNPF	19|16	35	17.50	2	9|27|8|0|5|1|20|4|6	0.00	0.00	0.00	0.00	0.00	-8.54	1.97	0.33	
NUFIP1	HSPA5	HSPA5	8|4	12	6.00	2	12|31|8|0|3|21|6|6|8	0.00	0.00	0.00	0.00	0.00	-32.39	0.57	0.37	
NUFIP1	FLNA	FLNA	2|16	18	9.00	2	5|0|2|0|5|67|6|2|1	0.00	0.00	0.00	0.00	0.00	-33.35	0.92	0.34	
NUFIP1	HNRNPU	HNRNPU	4|2	6	3.00	2	41|6|1|0|0|47|46|85|4	0.00	0.00	0.00	0.00	0.00	-102.01	0.12	0.37	
NUFIP1	DHX9	DHX9	318|12	330	165.00	2	0|2|0|0|0|2|2|2|0	1.00	1.00	1.00	1.00	1.00	12.66	185.62	0.00	
NUFIP1	SPTBN1	SPTBN1	2|1	3	1.50	2	11|8|6|0|1|11|3|3|0	0.00	0.00	0.00	0.00	0.00	-16.18	0.31	0.37	
NUFIP1	SRRM2	SRRM2	2|11	13	6.50	2	2|20|0|0|5|21|4|8|2	0.00	0.00	0.00	0.00	0.00	-22.06	0.94	0.33	
NUFIP1	RPLP2	RPLP2	1|0	1	0.50	2	0|1|0|0|0|0|8|0|2	0.00	0.00	0.00	0.00	0.00	-3.65	0.41	0.37	
NUFIP1	SNRPE	SNRPE	14|0	14	7.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	70.00	0.08	
NUFIP1	RPLP1	RPLP1	1|0	1	0.50	2	2|0|0|0|2|0|6|0|2	0.00	0.00	0.00	0.00	0.00	-4.46	0.38	0.37	
NUFIP1	SNRPD2	SNRPD2	11|3	14	7.00	2	2|3|2|0|0|1|5|8|0	0.50	0.96	0.50	0.96	0.50	-3.19	3.00	0.12	
NUFIP1	SNRPA1	SNRPA1	75|0	75	37.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	375.00	0.07	
NUFIP1	RPS15	RPS15	58|0	58	29.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	290.00	0.07	
NUFIP1	RPS17	RPS17	98|0	98	49.00	2	2|0|0|0|0|0|1|0|0	0.50	1.00	0.50	1.00	0.50	-1.14	147.00	0.07	
NUFIP1	SNRPD1	SNRPD1	38|3	41	20.50	2	3|4|7|0|2|9|36|25|5	0.43	0.86	0.43	0.86	0.43	-32.63	2.03	0.18	
NUFIP1	HIST1H4J	HIST1H4J	2|2	4	2.00	2	1|0|0|0|0|0|5|4|1	0.33	0.33	0.33	0.33	0.33	-0.71	1.64	0.24	
NUFIP1	YWHAE	YWHAE	10|2	12	6.00	2	9|4|5|0|3|0|4|1|0	0.43	0.86	0.43	0.86	0.43	-6.87	2.08	0.18	
NUFIP1	RPL23	RPL23	11|0	11	5.50	2	1|2|0|0|0|3|4|1|3	0.50	1.00	0.50	1.00	0.50	-5.71	3.54	0.11	
NUFIP1	HSPA9	HSPA9	19|0	19	9.50	2	3|0|0|0|0|6|6|4|9	0.49	0.99	0.49	0.99	0.49	-11.79	3.05	0.13	
NUFIP1	RPL22	RPL22	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
NUFIP1	RPS14	RPS14	20|1	21	10.50	2	0|0|0|0|0|0|4|2|0	0.50	1.00	0.50	1.00	0.50	-0.15	15.75	0.10	
NUFIP1	CBX1	CBX1	16|0	16	8.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	80.00	0.07	
NUFIP1	RPS11	RPS11	9|1	10	5.00	2	0|0|0|0|0|4|0|2|6	0.48	0.97	0.48	0.97	0.48	-2.68	3.75	0.16	
NUFIP1	RPS3	RPS3	118|2	120	60.00	2	0|0|0|0|0|0|2|0|0	0.96	1.00	0.96	1.00	0.96	2.57	270.00	0.01	
NUFIP1	RPS23	RPS23	2|0	2	1.00	2	0|0|0|0|0|4|1|1|3	0.24	0.47	0.24	0.47	0.24	-3.01	1.00	0.28	
NUFIP1	GAPDH	GAPDH	2|4	6	3.00	2	28|0|2|0|0|3|4|1|0	0.00	0.00	0.00	0.00	0.00	-10.84	0.71	0.37	
NUFIP1	NHP2L1	NHP2L1	4|12	16	8.00	2	0|1|0|0|3|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.22	18.00	0.00	
NUFIP1	RPS16	RPS16	36|1	37	18.50	2	0|0|0|0|0|0|4|2|0	0.50	1.00	0.50	1.00	0.50	-0.15	27.75	0.09	
NUFIP1	PRDX3	PRDX3	2|0	2	1.00	2	0|0|0|0|0|3|5|3|0	0.17	0.33	0.17	0.33	0.17	-3.94	0.82	0.28	
NUFIP1	SSB	SSB	23|0	23	11.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	115.00	0.07	
NUFIP1	RPS24	RPS24	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
NUFIP1	RPS5	RPS5	152|0	152	76.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	760.00	0.07	
NUFIP1	RPL5	RPL5	35|2	37	18.50	2	0|0|0|0|0|0|12|0|0	0.71	1.00	0.71	1.00	0.71	-0.33	13.88	0.03	
NUFIP1	TUFM	TUFM	8|0	8	4.00	2	3|0|0|0|0|16|8|12|2	0.01	0.02	0.01	0.02	0.01	-17.82	0.88	0.32	
NUFIP1	PRMT5	PRMT5	31|4	35	17.50	2	32|10|115|1|7|154|178|165|0	0.00	0.00	0.00	0.00	0.00	-306.02	0.24	0.37	
NUFIP1	RPS4X	RPS4X	3|1	4	2.00	2	0|0|0|0|0|4|0|0|1	0.45	0.90	0.45	0.90	0.45	0.32	3.60	0.17	
NUFIP1	WDR77	WDR77	10|2	12	6.00	2	34|2|55|0|2|100|167|99|0	0.00	0.00	0.00	0.00	0.00	-214.43	0.12	0.37	
NUFIP1	RPS12	RPS12	24|0	24	12.00	2	0|0|0|0|0|0|2|0|0	0.50	1.00	0.50	1.00	0.50	-0.76	54.00	0.08	
NUFIP1	RPL6	RPL6	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
NUFIP1	H2AFX	H2AFX	5|0	5	2.50	2	2|4|0|0|0|2|1|1|0	0.46	0.92	0.46	0.92	0.46	-3.68	2.25	0.17	
NUFIP1	RPS8	RPS8	13|0	13	6.50	2	0|0|0|0|0|0|4|0|2	0.50	1.00	0.50	1.00	0.50	-2.53	9.75	0.11	
NUFIP1	NCBP1	NCBP1	7|0	7	3.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	35.00	0.09	
NUFIP1	HIST1H2AD	HIST1H2AD	6|0	6	3.00	2	4|6|4|2|3|3|3|3|2	0.02	0.05	0.02	0.05	0.02	-13.31	0.90	0.31	
NUFIP1	HIST2H2AC	HIST2H2AC	6|0	6	3.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	30.00	0.09	
NUFIP1	CLTC	CLTC	1|1	2	1.00	2	0|0|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.12	1.29	0.37	
NUFIP1	RPS13	RPS13	11|0	11	5.50	2	0|0|0|0|0|0|0|0|2	0.50	1.00	0.50	1.00	0.50	-0.76	24.75	0.09	
NUFIP1	ATP5A1	ATP5A1	1|0	1	0.50	2	0|0|0|0|0|0|2|1|0	0.00	0.00	0.00	0.00	0.00	-1.14	1.50	0.37	
NUFIP1	SNRPD3	SNRPD3	23|0	23	11.50	2	0|0|0|0|0|0|1|1|0	0.50	1.00	0.50	1.00	0.50	-0.72	51.75	0.07	
NUFIP1	HNRNPM	HNRNPM	10|17	27	13.50	2	1|6|1|0|5|0|4|0|0	0.98	1.00	0.98	1.00	0.98	3.21	7.15	0.00	
NUFIP1	YBX1	YBX1	15|0	15	7.50	2	2|0|0|0|2|5|4|3|0	0.50	1.00	0.50	1.00	0.50	-6.59	4.22	0.11	
NUFIP1	HIST1H3F	HIST1H3F	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
NUFIP1	HIST2H3C	HIST2H3C	4|0	4	2.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	20.00	0.10	
NUFIP1	H3F3A	H3F3A	8|0	8	4.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	40.00	0.09	
NUFIP1	RPS3A	RPS3A	10|0	10	5.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	50.00	0.08	
NUFIP1	HSD17B10	HSD17B10	1|0	1	0.50	2	0|0|0|0|0|2|6|5|0	0.00	0.00	0.00	0.00	0.00	-4.87	0.35	0.37	
NUFIP1	RPL10A	RPL10A	1|0	1	0.50	2	0|0|0|0|0|0|4|0|1	0.00	0.00	0.00	0.00	0.00	-2.10	0.90	0.37	
NUFIP1	NCL	NCL	279|4	283	141.50	2	0|0|0|1|0|0|8|0|0	0.95	1.00	0.95	1.00	0.95	2.14	141.50	0.01	
NUFIP1	RPS6	RPS6	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0	0.49	0.99	0.49	0.99	0.49	-0.28	10.00	0.13	
NUFIP1	MRPS17	MRPS17	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	15.00	0.11	
NUFIP1	SFRS1	SFRS1	24|2	26	13.00	2	0|1|0|0|0|0|4|0|0	0.91	1.00	0.91	1.00	0.91	1.48	23.40	0.01	
NUFIP1	RPL3	RPL3	7|0	7	3.50	2	0|0|0|0|0|0|11|0|0	0.48	0.95	0.48	0.95	0.48	-3.35	2.86	0.16	
NUFIP1	EEF1G	EEF1G	1|2	3	1.50	2	9|1|10|0|0|0|4|0|65	0.00	0.00	0.00	0.00	0.00	-36.87	0.15	0.37	
NUFIP1	RPL17	RPL17	3|0	3	1.50	2	0|0|0|0|0|7|0|4|2	0.25	0.50	0.25	0.50	0.25	-4.84	1.04	0.28	
NUFIP1	C1orf57	C1orf57	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
NUFIP1	JUP	JUP	2|0	2	1.00	2	12|0|1|0|0|0|6|0|0	0.00	0.00	0.00	0.00	0.00	-7.08	0.47	0.37	
NUFIP1	RSL1D1	RSL1D1	36|0	36	18.00	2	1|3|0|0|0|0|7|0|2	0.50	1.00	0.50	1.00	0.50	-4.88	12.46	0.09	
NUFIP1	RPS27A	RPS27A	8|0	8	4.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	40.00	0.09	
NUFIP1	SFRS3	SFRS3	13|4	17	8.50	2	0|8|0|0|0|2|3|1|3	0.69	0.98	0.69	0.98	0.69	-0.40	4.50	0.04	
NUFIP1	MYCBP	MYCBP	1|4	5	2.50	2	12|3|13|0|3|12|18|9|0	0.00	0.00	0.00	0.00	0.00	-28.76	0.32	0.37	
NUFIP1	SNRPN	SNRPN	15|0	15	7.50	2	0|0|0|0|1|0|1|0|0	0.50	1.00	0.50	1.00	0.50	-0.72	33.75	0.08	
NUFIP1	RPS18	RPS18	12|0	12	6.00	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	60.00	0.08	
NUFIP1	H2AFY	H2AFY	1|0	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.28	5.00	0.37	
NUFIP1	LGALS3BP	LGALS3BP	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.28	25.00	0.09	
NUFIP1	PPP1CA	PPP1CA	34|1	35	17.50	2	0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	2.23	175.00	0.07	
NUFIP1	PABPC1	PABPC1	3|0	3	1.50	2	1|2|1|0|0|0|4|2|0	0.32	0.64	0.32	0.64	0.32	-3.68	1.35	0.26	
NUFIP1	RPL11	RPL11	1|0	1	0.50	2	0|0|0|0|0|1|1|2|2	0.00	0.00	0.00	0.00	0.00	-2.29	0.75	0.37	
