uidA,uidB,aliasA,aliasB,interactionType
Q2TAC2,Q8IZP0,CCDC57,ABI1,MI:0915(physical association)
Q8N3F8,P31946,MICALL1,YWHAB,MI:0915(physical association)
P22004,Q13873,BMP6,BMPR2,-
Q96CV9,Q9BV73,OPTN,CEP250,psi-mi:MI:0914(association)
A0A024RAV4,Q15366,YBX3,PCBP2,-
F6KD01,Q13464,PTEN,ROCK1,-
P08754,P35372,GNAI3,OPRM1,psi-mi:MI:0915(physical association)
Q99697,P61964,PITX2,WDR5,MI:0915(physical association)
Q9NRY4,Q12802,ARHGAP35,AKAP13,psi-mi:MI:0914(association)
P04114,P09455,APOB,RBP1,psi-mi:MI:0914(association)
Q9NRY4,O60229,ARHGAP35,KALRN,psi-mi:MI:0914(association)
Q99697,Q99697,PITX2,PITX2,psi-mi:MI:0914(association)
P21860,P42704,ERBB3,LRPPRC,MI:0915(physical association)
Q15750,O14733,TAB1,MAP2K7,psi-mi:MI:0915(physical association)
Q8TBB1,P37198,LNX1,NUP62,MI:0915(physical association)
Q9NP58,Q9NP58,ABCB6,ABCB6,psi-mi:MI:0915(physical association)
Q9Y5S9,Q9Y230,RBM8A,RUVBL2,MI:0915(physical association)
Q9Y5S9,P49792,RBM8A,RANBP2,psi-mi:MI:0914(association)
Q9Y5S9,P46782,RBM8A,RPS5,psi-mi:MI:0915(physical association)
Q9Y5S9,Q15393,RBM8A,SF3B3,psi-mi:MI:0915(physical association)
Q9P1Y6,P13010,PHRF1,XRCC5,MI:0915(physical association)
O43252,P31939,PAPSS1,ATIC,MI:0403(colocalization)
P09496,O00291,CLTA,HIP1,-
P04264,A0A0S2Z4W2,KRT1,GAN,MI:0915(physical association)
Q5T9A4,Q15796,ATAD3B,SMAD2,psi-mi:MI:0915(physical association)
Q9UKN1,P60953,MUC12,CDC42,psi-mi:MI:0915(physical association)
O75665,O95613,OFD1,PCNT,psi-mi:MI:0915(physical association)
O75665,P61006,OFD1,RAB8A,psi-mi:MI:0914(association)
O75665,O15078,OFD1,CEP290,psi-mi:MI:0915(physical association)
O75665,P07900,OFD1,HSP90AA1,psi-mi:MI:0915(physical association)
D3DP78,P61313,DARS,RPL15,MI:0403(colocalization)
J3QRB6,P42345,MAP3K3,MTOR,MI:0915(physical association)
Q96KQ4,K7PPA8,PPP1R13B,TP53,MI:0915(physical association)
Q9BWF2,A0A024RC33,TRAIP,MAPRE2,MI:0915(physical association)
Q9Y4F5,P31946,CEP170B,YWHAB,MI:0915(physical association)
Q15653,P41252,NFKBIB,IARS,MI:0915(physical association)
Q2KHM9,Q3B820,KIAA0753,FAM161A,MI:0915(physical association)
Q9NYJ8,Q15653,TAB2,NFKBIB,psi-mi:MI:0914(association)
O75157,X6RAL5,TSC22D2,SAP18,MI:0407(direct interaction)
P22303,P22303,ACHE,ACHE,MI:0407(direct interaction)
P30679,P50052,GNA15,AGTR2,psi-mi:MI:0914(association)
P22303,P25391,ACHE,LAMA1,-
Q14494,Q14494,NFE2L1,NFE2L1,MI:0407(direct interaction)
P14923,O43776,JUP,NARS,MI:0403(colocalization)
F5H6X6,Q9NSD9,GANAB,FARSB,MI:0403(colocalization)
F5H6X6,P13010,GANAB,XRCC5,MI:0403(colocalization)
F5H6X6,O43776,GANAB,NARS,MI:0403(colocalization)
Q96DZ5,A0A024RD71,CLIP3,TNFRSF21,MI:0407(direct interaction)
Q9UPN3,O00422,MACF1,SAP18,MI:0915(physical association)
Q13643,A0A024R274,FHL3,SMAD4,psi-mi:MI:0915(physical association)
Q96JJ3,Q8IZP0,ELMO2,ABI1,psi-mi:MI:0914(association)
O43593,Q86WV8,HR,TSC1,MI:0915(physical association)
O14827,Q9BRR9,RASGRF2,ARHGAP9,psi-mi:MI:0914(association)
O14827,P60953,RASGRF2,CDC42,psi-mi:MI:0915(physical association)
O14827,Q8WWN8,RASGRF2,ARAP3,psi-mi:MI:0914(association)
Q8TEU7,Q12923,RAPGEF6,PTPN13,MI:0407(direct interaction)
Q8N8Y2,Q49A26,ATP6V0D2,GLYR1,MI:0915(physical association)
Q8N8Y2,Q8WYB5,ATP6V0D2,KAT6B,MI:0915(physical association)
P07942,O00555,LAMB1,CACNA1A,MI:0407(direct interaction)
Q99959,Q99959,PKP2,PKP2,-
Q8TEU7,P18146,RAPGEF6,EGR1,psi-mi:MI:0915(physical association)
Q969Q1,Q8WZ42,TRIM63,TTN,-
Q969Q1,A0A140VJQ0,TRIM63,MYBPC2,MI:0915(physical association)
O95613,Q8IYE1,PCNT,CCDC13,MI:0403(colocalization)
O14827,Q6IBS0,RASGRF2,TWF2,psi-mi:MI:0915(physical association)
Q9NR81,Q17R89,ARHGEF3,ARHGAP44,psi-mi:MI:0914(association)
P21281,P46782,ATP6V1B2,RPS5,MI:0403(colocalization)
Q96L91,P60709,EP400,ACTB,psi-mi:MI:0915(physical association)
P33981,P33981,TTK,TTK,MI:0407(direct interaction)
P33981,K7PPA8,TTK,TP53,MI:0915(physical association)
A0A024R968,Q15700,ATP2B4,DLG2,-
Q96L91,P12524,EP400,MYCL,MI:0915(physical association)
Q96L91,Q9Y4A5,EP400,TRRAP,MI:0915(physical association)
P14923,Q13620,JUP,CUL4B,MI:0915(physical association)
O00459,P21802,PIK3R2,FGFR2,psi-mi:MI:0915(physical association)
O00459,P60953,PIK3R2,CDC42,psi-mi:MI:0915(physical association)
O14686,O95714,KMT2D,HERC2,MI:0915(physical association)
P21817,Q8WZ42,RYR1,TTN,MI:0915(physical association)
Q9UPT6,Q5SW96,MAPK8IP3,LDLRAP1,MI:0915(physical association)
Q9H9G7,Q9HCE1,AGO3,MOV10,psi-mi:MI:0915(physical association)
P14923,P04626,JUP,ERBB2,-
P22059,Q15637,OSBP,SF1,MI:0403(colocalization)
P07900,Q5T447,HSP90AA1,HECTD3,MI:0915(physical association)
P07900,Q15393,HSP90AA1,SF3B3,MI:0915(physical association)
P07900,P49761,HSP90AA1,CLK3,MI:0915(physical association)
P07900,P09619,HSP90AA1,PDGFRB,MI:0915(physical association)
P07900,P21709,HSP90AA1,EPHA1,MI:0915(physical association)
Q15418,Q16821,RPS6KA1,PPP1R3A,-
P10696,P05187,ALPPL2,ALPP,-
P07900,Q15554,HSP90AA1,TERF2,MI:0915(physical association)
P35221,P14923,CTNNA1,JUP,-
Q13615,P42345,MTMR3,MTOR,MI:0915(physical association)
P42081,P60953,CD86,CDC42,psi-mi:MI:0915(physical association)
Q15418,P13639,RPS6KA1,EEF2,MI:0403(colocalization)
P63261,P60709,ACTG1,ACTB,-
P63261,P60953,ACTG1,CDC42,psi-mi:MI:0915(physical association)
P63261,Q01484,ACTG1,ANK2,psi-mi:MI:0915(physical association)
Q96S38,P14921,RPS6KC1,ETS1,MI:0915(physical association)
P07900,P04626,HSP90AA1,ERBB2,-
Q86SQ0,O15075,PHLDB2,DCLK1,MI:0915(physical association)
P28370,Q12830,SMARCA1,BPTF,MI:0915(physical association)
P11047,P0CG48,LAMC1,UBC,MI:0407(direct interaction)
Q86SQ0,Q9NRR6,PHLDB2,INPP5E,MI:0915(physical association)
Q03167,Q03167,TGFBR3,TGFBR3,MI:0915(physical association)
Q96NW7,Q96NW7,LRRC7,LRRC7,-
Q9UBF8,O75747,PI4KB,PIK3C2G,psi-mi:MI:0914(association)
P07900,O75051,HSP90AA1,PLXNA2,psi-mi:MI:0914(association)
Q03112,Q03112,MECOM,MECOM,-
Q14155,Q9NRY4,ARHGEF7,ARHGAP35,psi-mi:MI:0914(association)
Q09472,Q09472,EP300,EP300,-
Q09472,P60709,EP300,ACTB,MI:0407(direct interaction)
Q09472,P28358,EP300,HOXD10,MI:0407(direct interaction)
P26951,Q8TBB1,IL3RA,LNX1,MI:0915(physical association)
Q09472,Q9Y6Q9,EP300,NCOA3,MI:0407(direct interaction)
Q09472,O95863,EP300,SNAI1,MI:0915(physical association)
Q09472,P46531,EP300,NOTCH1,MI:0915(physical association)
A0A024R370,Q92831,TMF1,KAT2B,-
Q09472,Q14676,EP300,MDC1,MI:0915(physical association)
Q09472,P43694,EP300,GATA4,MI:0915(physical association)
P51610,P46531,HCFC1,NOTCH1,MI:0915(physical association)
P46782,P13639,RPS5,EEF2,MI:0403(colocalization)
A0A024R370,Q9NZM3,TMF1,ITSN2,MI:0407(direct interaction)
Q09472,F1D8Q5,EP300,RXRA,MI:0915(physical association)
Q09472,P14921,EP300,ETS1,-
Q6P5X5,Q92824,C22orf39,PCSK5,MI:0915(physical association)
Q9P2N6,P61964,KANSL3,WDR5,psi-mi:MI:0915(physical association)
Q9P2N6,Q9BVI0,KANSL3,PHF20,psi-mi:MI:0915(physical association)
Q9P2N6,Q01167,KANSL3,FOXK2,MI:0915(physical association)
A0A024QZB2,Q9Y223,ZNF764,GNE,MI:0915(physical association)
O94985,O00213,CLSTN1,APBB1,-
P22455,Q9UJX0,FGFR4,OSGIN1,MI:0915(physical association)
Q2LD37,P35222,KIAA1109,CTNNB1,MI:0915(physical association)
Q96LD4,Q68CZ2,TRIM47,TNS3,MI:0403(colocalization)
Q15327,Q969Q1,ANKRD1,TRIM63,MI:0407(direct interaction)
Q99941,Q13635,ATF6B,PTCH1,MI:0915(physical association)
P51610,P51610,HCFC1,HCFC1,MI:0407(direct interaction)
Q15327,Q8WZ42,ANKRD1,TTN,-
P55290,O75330,CDH13,HMMR,MI:0915(physical association)
P55290,P14923,CDH13,JUP,psi-mi:MI:0915(physical association)
P22455,P22455,FGFR4,FGFR4,psi-mi:MI:0915(physical association)
Q09472,P46379,EP300,BAG6,psi-mi:MI:0914(association)
P46782,Q86US8,RPS5,SMG6,psi-mi:MI:0915(physical association)
Q15349,P15056,RPS6KA2,BRAF,MI:0915(physical association)
P22004,Q9Y6Q9,BMP6,NCOA3,-
Q5VST9,Q8WZ42,OBSCN,TTN,MI:0407(direct interaction)
P09455,Q16531,RBP1,DDB1,MI:0915(physical association)
Q9UPN3,Q9Y4D7,MACF1,PLXND1,MI:0915(physical association)
P51693,P51693,APLP1,APLP1,MI:0915(physical association)
P11908,P11908,PRPS2,PRPS2,MI:0407(direct interaction)
Q09472,Q9Y6X2,EP300,PIAS3,MI:0915(physical association)
Q09472,P51531,EP300,SMARCA2,MI:0915(physical association)
O14802,Q99959,POLR3A,PKP2,MI:0915(physical association)
O15417,O00541,TNRC18,PES1,MI:0915(physical association)
Q09472,Q86UW6,EP300,N4BP2,-
P46013,P46013,MKI67,MKI67,-
P61221,E9PAU2,ABCE1,RAVER1,MI:0915(physical association)
P61221,Q7Z4W1,ABCE1,DCXR,MI:0915(physical association)
O60682,Q99081,MSC,TCF12,-
Q9Y230,P52294,RUVBL2,KPNA1,MI:0915(physical association)
Q9Y230,P20749,RUVBL2,BCL3,MI:0915(physical association)
A0A024R145,A0A024R274,ALDOB,SMAD4,MI:0915(physical association)
O60307,P13010,MAST3,XRCC5,MI:0915(physical association)
Q5SY16,Q09666,NOL9,AHNAK,MI:0915(physical association)
Q8N8U2,A0A024R9W5,CDYL2,HUWE1,MI:0915(physical association)
Q15583,A0A024R274,TGIF1,SMAD4,psi-mi:MI:0915(physical association)
O60307,Q9NRR6,MAST3,INPP5E,MI:0915(physical association)
Q9Y230,P60709,RUVBL2,ACTB,psi-mi:MI:0915(physical association)
Q15583,Q15796,TGIF1,SMAD2,psi-mi:MI:0915(physical association)
P49792,Q8N3U4,RANBP2,STAG2,psi-mi:MI:0915(physical association)
Q9Y2H1,P31946,STK38L,YWHAB,MI:0915(physical association)
P49792,O43683,RANBP2,BUB1,psi-mi:MI:0915(physical association)
P60709,Q9Y230,ACTB,RUVBL2,MI:0403(colocalization)
P60709,Q9BSJ2,ACTB,TUBGCP2,MI:0915(physical association)
P60709,P35222,ACTB,CTNNB1,MI:0915(physical association)
P60709,Q96QU8,ACTB,XPO6,-
P60709,Q13045,ACTB,FLII,-
Q9Y2H1,Q9Y2H1,STK38L,STK38L,MI:0217(phosphorylation reaction)
P60709,Q92993,ACTB,KAT5,psi-mi:MI:0915(physical association)
P60709,Q14315,ACTB,FLNC,psi-mi:MI:0915(physical association)
P60709,Q9Y4A5,ACTB,TRRAP,psi-mi:MI:0915(physical association)
P60709,P02549,ACTB,SPTA1,psi-mi:MI:0915(physical association)
Q96JM3,O00178,CHAMP1,GTPBP1,MI:0915(physical association)
F6KD01,O00329,PTEN,PIK3CD,psi-mi:MI:0914(association)
Q9Y678,P35606,COPG1,COPB2,MI:0403(colocalization)
Q9Y2X3,O43290,NOP58,SART1,MI:0403(colocalization)
Q15554,Q8IY92,TERF2,SLX4,MI:0915(physical association)
Q96QV1,Q96QV1,HHIP,HHIP,MI:0407(direct interaction)
Q9Y2X3,Q9BZE4,NOP58,GTPBP4,MI:0403(colocalization)
P49257,O00116,LMAN1,AGPS,MI:0403(colocalization)
P49257,P49755,LMAN1,TMED10,MI:0403(colocalization)
Q14573,P51178,ITPR3,PLCD1,psi-mi:MI:0914(association)
Q5T124,Q96BZ8,UBXN11,LENG1,MI:0915(physical association)
Q14573,P08754,ITPR3,GNAI3,psi-mi:MI:0914(association)
P49257,Q9Y5X1,LMAN1,SNX9,MI:0403(colocalization)
O75674,Q99759,TOM1L1,MAP3K3,MI:0915(physical association)
P14780,P18146,MMP9,EGR1,psi-mi:MI:0915(physical association)
Q92887,P15311,ABCC2,EZR,psi-mi:MI:0914(association)
Q13972,O14827,RASGRF1,RASGRF2,psi-mi:MI:0915(physical association)
Q17R89,Q12802,ARHGAP44,AKAP13,psi-mi:MI:0914(association)
A0A024R2C5,Q70CQ2,VPS4B,USP34,MI:0403(colocalization)
P54646,Q8IZP0,PRKAA2,ABI1,MI:0915(physical association)
P54646,O43609,PRKAA2,SPRY1,MI:0915(physical association)
P54646,Q9BRK4,PRKAA2,LZTS2,MI:0915(physical association)
P54646,Q92574,PRKAA2,TSC1,psi-mi:MI:0915(physical association)
O60307,Q99959,MAST3,PKP2,MI:0915(physical association)
Q15554,Q9P2D1,TERF2,CHD7,MI:0915(physical association)
Q9Y473,P60953,ZNF175,CDC42,MI:0407(direct interaction)
O60307,Q86SQ0,MAST3,PHLDB2,MI:0915(physical association)
A0A024R1L9,Q86SQ0,CBY1,PHLDB2,MI:0915(physical association)
P30260,P62191,CDC27,PSMC1,psi-mi:MI:0914(association)
Q96PQ7,Q658J6,KLHL5,MAP1LC3B,MI:0915(physical association)
Q8TC76,Q86SQ0,FAM110B,PHLDB2,MI:0915(physical association)
Q86VP6,Q13206,CAND1,DDX10,MI:0915(physical association)
Q86VP6,P22059,CAND1,OSBP,MI:0403(colocalization)
K7EQ55,Q13620,DAZAP1,CUL4B,MI:0915(physical association)
Q8N3F8,P61026,MICALL1,RAB10,MI:0915(physical association)
Q86VP6,Q6N022,CAND1,TENM4,MI:0915(physical association)
Q9NPD3,Q9UHL9,EXOSC4,GTF2IRD1,-
Q86VP6,Q92552,CAND1,MRPS27,MI:0915(physical association)
Q86VP6,Q15393,CAND1,SF3B3,MI:0915(physical association)
Q86VP6,Q9H0A0,CAND1,NAT10,MI:0915(physical association)
Q86VP6,Q9NYU2,CAND1,UGGT1,MI:0915(physical association)
Q86VP6,P0CG48,CAND1,UBC,MI:0915(physical association)
Q49AJ0,Q92993,FAM135B,KAT5,MI:0407(direct interaction)
Q86VP6,P61313,CAND1,RPL15,MI:0915(physical association)
Q8WVZ7,A4D1L5,RNF133,UBE2H,MI:0407(direct interaction)
Q15750,P98170,TAB1,XIAP,-
P68400,P68400,CSNK2A1,CSNK2A1,MI:0407(direct interaction)
P68400,Q8NAV1,CSNK2A1,PRPF38A,MI:0407(direct interaction)
Q15750,Q15750,TAB1,TAB1,MI:0915(physical association)
P68400,O00267,CSNK2A1,SUPT5H,MI:0407(direct interaction)
Q9HAU4,P98153,SMURF2,DGCR2,MI:0407(direct interaction)
P68400,Q9HC52,CSNK2A1,CBX8,MI:0915(physical association)
P68400,A0A024R770,CSNK2A1,NRF1,MI:0915(physical association)
Q15750,A0A140VK83,TAB1,PPP1R7,MI:0915(physical association)
P68400,O15372,CSNK2A1,EIF3H,MI:0403(colocalization)
P68400,O00541,CSNK2A1,PES1,MI:0915(physical association)
Q15750,Q15653,TAB1,NFKBIB,psi-mi:MI:0914(association)
P68400,Q9BQK8,CSNK2A1,LPIN3,MI:0915(physical association)
P68400,A0A024R9F1,CSNK2A1,ZHX1,MI:0407(direct interaction)
Q6P531,Q6P531,GGT6,GGT6,psi-mi:MI:0915(physical association)
O60307,Q8WUI4,MAST3,HDAC7,MI:0915(physical association)
P68400,Q9UK58,CSNK2A1,CCNL1,MI:0915(physical association)
P68400,P07900,CSNK2A1,HSP90AA1,MI:0217(phosphorylation reaction)
B2RB89,Q99697,PRKACB,PITX2,MI:0915(physical association)
P25101,Q14416,EDNRA,GRM2,psi-mi:MI:0914(association)
F6RJM5,P46940,RPS6KC1,IQGAP1,MI:0915(physical association)
L7RRS6,Q6VAB6,RAF1,KSR2,psi-mi:MI:0915(physical association)
L7RRS6,Q15051,RAF1,IQCB1,MI:0915(physical association)
E9PG18,Q15700,SCN5A,DLG2,-
L7RRS6,Q15349,RAF1,RPS6KA2,psi-mi:MI:0914(association)
P18827,A0A024RAQ9,SDC1,VCAN,psi-mi:MI:0914(association)
A0A024R2C5,P0CG48,VPS4B,UBC,psi-mi:MI:0915(physical association)
B2RB89,P07900,PRKACB,HSP90AA1,MI:0915(physical association)
O60293,Q9H000,ZFC3H1,MKRN2,MI:0915(physical association)
Q2TAZ0,Q658J6,ATG2A,MAP1LC3B,MI:0915(physical association)
P13196,Q15788,ALAS1,NCOA1,psi-mi:MI:0914(association)
Q9BXJ5,Q9UMX0,C1QTNF2,UBQLN1,psi-mi:MI:0915(physical association)
O60293,P61978,ZFC3H1,HNRNPK,psi-mi:MI:0915(physical association)
P49257,Q96S52,LMAN1,PIGS,MI:0403(colocalization)
Q92736,Q92736,RYR2,RYR2,MI:0407(direct interaction)
B2RB89,B2RB89,PRKACB,PRKACB,psi-mi:MI:0915(physical association)
B2RB89,P46940,PRKACB,IQGAP1,psi-mi:MI:0915(physical association)
Q8IVF5,B0I1T6,TIAM2,MYO9B,psi-mi:MI:0914(association)
A0A024R4D7,P14923,CTNNBIP1,JUP,-
Q99081,Q8TBB1,TCF12,LNX1,MI:0915(physical association)
Q9Y2X3,P27635,NOP58,RPL10,MI:0915(physical association)
P49368,Q9BQE3,CCT3,TUBA1C,MI:0915(physical association)
Q01831,Q16531,XPC,DDB1,psi-mi:MI:0915(physical association)
P49368,Q8TD08,CCT3,MAPK15,MI:0915(physical association)
Q9BXJ9,P13010,NAA15,XRCC5,MI:0915(physical association)
P49368,Q5VW00,CCT3,DCAF12L2,MI:0915(physical association)
A0A024R0Y5,A0A024R0Y5,PFKM,PFKM,MI:0915(physical association)
Q96E35,Q9Y250,ZMYND19,LZTS1,MI:0915(physical association)
Q9NRW3,Q9NRW3,APOBEC3C,APOBEC3C,MI:0915(physical association)
O00541,P17480,PES1,UBTF,MI:0915(physical association)
O15126,K7PPA8,SCAMP1,TP53,MI:0915(physical association)
F6KD01,P18146,PTEN,EGR1,MI:0915(physical association)
Q8IXI1,O14827,RHOT2,RASGRF2,psi-mi:MI:0915(physical association)
Q8IXI1,O60229,RHOT2,KALRN,psi-mi:MI:0915(physical association)
Q8IXI1,Q9NRY4,RHOT2,ARHGAP35,psi-mi:MI:0915(physical association)
Q8IXI1,Q07889,RHOT2,SOS1,psi-mi:MI:0915(physical association)
Q8IXI1,Q8IVF5,RHOT2,TIAM2,psi-mi:MI:0915(physical association)
Q8IXI1,Q9H7P9,RHOT2,PLEKHG2,psi-mi:MI:0915(physical association)
Q8TC76,Q9UPQ3,FAM110B,AGAP1,MI:0915(physical association)
Q8NI22,A0A024R0Y5,MCFD2,PFKM,MI:0403(colocalization)
Q99217,Q99217,AMELX,AMELX,-
A0A0K0K1L8,Q9NRX4,PSME1,PHPT1,MI:0403(colocalization)
Q12979,Q17R89,ABR,ARHGAP44,psi-mi:MI:0914(association)
Q12979,Q96QB1,ABR,DLC1,psi-mi:MI:0914(association)
A0A024R7H8,P42695,BRD4,NCAPD3,psi-mi:MI:0914(association)
Q9UGP5,Q9UGP5,POLL,POLL,-
Q9BV73,Q92831,CEP250,KAT2B,-
A0A024R1L9,A0A0S2Z4W2,CBY1,GAN,MI:0915(physical association)
Q15788,Q15650,NCOA1,TRIP4,psi-mi:MI:0914(association)
A0A0S2Z5J4,Q99726,AP3B1,SLC30A3,-
P63000,Q9NPH3,RAC1,IL1RAP,MI:0915(physical association)
Q8IWV7,Q13332,UBR1,PTPRS,psi-mi:MI:0915(physical association)
O60282,A0A090N7U0,KIF5C,CUL1,MI:0915(physical association)
Q9BV35,O95831,SLC25A23,AIFM1,MI:0915(physical association)
Q15788,Q6PCB7,NCOA1,SLC27A1,psi-mi:MI:0914(association)
A0A024R2C5,Q86XT2,VPS4B,VPS37D,psi-mi:MI:0915(physical association)
A0A024R906,A0A024R906,DDR2,DDR2,MI:0217(phosphorylation reaction)
Q15788,P20749,NCOA1,BCL3,MI:0407(direct interaction)
Q13370,Q8TBB1,PDE3B,LNX1,MI:0915(physical association)
P11142,L7RRS6,HSPA8,RAF1,MI:0915(physical association)
P11142,P35222,HSPA8,CTNNB1,MI:0915(physical association)
P11142,P62068,HSPA8,USP46,MI:0915(physical association)
P11142,A0A0S2Z4W2,HSPA8,GAN,MI:0915(physical association)
Q8IYA8,A0A024R0V3,CCDC36,KLC3,MI:0407(direct interaction)
Q8IYA8,Q86V42,CCDC36,FAM124A,MI:0407(direct interaction)
Q8IYA8,Q13643,CCDC36,FHL3,MI:0915(physical association)
P11142,P49257,HSPA8,LMAN1,MI:0915(physical association)
O75448,Q9Y618,MED24,NCOR2,psi-mi:MI:0915(physical association)
Q9Y2X3,P52294,NOP58,KPNA1,MI:0403(colocalization)
Q9Y2X3,Q12894,NOP58,IFRD2,MI:0403(colocalization)
Q9Y678,P49755,COPG1,TMED10,MI:0407(direct interaction)
Q9HBI1,A0A0K0K1L8,PARVB,PSME1,MI:0403(colocalization)
P11142,O00533,HSPA8,CHL1,psi-mi:MI:0915(physical association)
O60885,P35249,BRD4,RFC4,MI:0915(physical association)
Q8N653,Q8IX01,LZTR1,SUGP2,MI:0407(direct interaction)
Q09472,Q15650,EP300,TRIP4,psi-mi:MI:0914(association)
Q09472,Q6ZSB9,EP300,ZBTB49,psi-mi:MI:0914(association)
Q15154,Q658J6,PCM1,MAP1LC3B,MI:0915(physical association)
Q66K89,P39687,E4F1,ANP32A,-
Q15700,P98164,DLG2,LRP2,-
Q6IA86,Q70CQ2,ELP2,USP34,MI:0403(colocalization)
Q12979,Q15811,ABR,ITSN1,psi-mi:MI:0914(association)
Q12979,Q9NR80,ABR,ARHGEF4,psi-mi:MI:0914(association)
Q12979,Q9H0H5,ABR,RACGAP1,psi-mi:MI:0914(association)
Q6IA86,P14921,ELP2,ETS1,MI:0915(physical association)
Q66K89,Q8TBB1,E4F1,LNX1,MI:0915(physical association)
Q8WV44,Q92997,TRIM41,DVL3,MI:0915(physical association)
Q09472,Q8WUI4,EP300,HDAC7,psi-mi:MI:0914(association)
A0A024R4Z9,A0A024R4Z9,SBF1,SBF1,MI:0915(physical association)
P46087,P46782,NOP2,RPS5,MI:0403(colocalization)
P08684,P08684,CYP3A4,CYP3A4,MI:0915(physical association)
P46087,Q9BZE4,NOP2,GTPBP4,MI:0403(colocalization)
P46087,P27635,NOP2,RPL10,MI:0915(physical association)
Q09472,Q15796,EP300,SMAD2,-
Q9UKV8,Q9ULM6,AGO2,CNOT6,MI:0915(physical association)
Q9UKV8,Q01813,AGO2,PFKP,MI:0915(physical association)
Q92665,Q99698,MRPS31,LYST,psi-mi:MI:0914(association)
Q9UKV8,O60716,AGO2,CTNND1,MI:0403(colocalization)
Q13263,Q3KNS6,TRIM28,ZNF829,MI:0915(physical association)
Q13263,P51610,TRIM28,HCFC1,MI:0403(colocalization)
Q9UKV8,Q16531,AGO2,DDB1,psi-mi:MI:0914(association)
Q13263,Q5HY98,TRIM28,ZNF766,MI:0915(physical association)
Q13263,A4D1L5,TRIM28,UBE2H,MI:0407(direct interaction)
Q92859,Q8WZ42,NEO1,TTN,MI:0915(physical association)
P13639,A0A0S2Z4W2,EEF2,GAN,MI:0915(physical association)
A0A090N7U0,Q15393,CUL1,SF3B3,MI:0915(physical association)
Q9BRK4,O15371,LZTS2,EIF3D,MI:0407(direct interaction)
Q9BRK4,Q9Y250,LZTS2,LZTS1,MI:0915(physical association)
A0A090N7U0,P35222,CUL1,CTNNB1,MI:0915(physical association)
P13639,P46777,EEF2,RPL5,MI:0403(colocalization)
A0A090N7U0,P46777,CUL1,RPL5,MI:0915(physical association)
A0A090N7U0,Q9Y230,CUL1,RUVBL2,MI:0915(physical association)
Q9UBS0,O95831,RPS6KB2,AIFM1,MI:0915(physical association)
Q9BRK4,P61328,LZTS2,FGF12,MI:0915(physical association)
Q9BRK4,Q3B820,LZTS2,FAM161A,MI:0915(physical association)
Q9UBS0,P46782,RPS6KB2,RPS5,MI:0915(physical association)
Q8NCE0,Q9C091,TSEN2,GREB1L,MI:0915(physical association)
A0A090N7U0,Q15008,CUL1,PSMD6,psi-mi:MI:0914(association)
Q9UBS0,Q09472,RPS6KB2,EP300,MI:0915(physical association)
P20591,P60709,MX1,ACTB,-
Q2TAC2,Q2TAC2,CCDC57,CCDC57,MI:0915(physical association)
P61599,Q9BXJ9,NAA20,NAA15,MI:0403(colocalization)
Q2TAC2,O15371,CCDC57,EIF3D,MI:0915(physical association)
Q2TAC2,Q9NYB9,CCDC57,ABI2,MI:0915(physical association)
Q9UGP5,A0A024R0K3,POLL,BCKDHA,MI:0915(physical association)
P56180,P09619,TPTE,PDGFRB,MI:0407(direct interaction)
P56180,P21860,TPTE,ERBB3,MI:0407(direct interaction)
Q96CV9,Q9UPN3,OPTN,MACF1,MI:0915(physical association)
Q96CV9,P61026,OPTN,RAB10,MI:0915(physical association)
Q12979,O00212,ABR,RHOD,psi-mi:MI:0915(physical association)
Q12979,O00459,ABR,PIK3R2,psi-mi:MI:0914(association)
P13612,P11142,ITGA4,HSPA8,MI:0915(physical association)
P52732,A0A024R0Y5,KIF11,PFKM,MI:0915(physical association)
P52732,A0A0S2Z4W2,KIF11,GAN,MI:0915(physical association)
P08069,P31946,IGF1R,YWHAB,MI:0914(association)
Q9H5V7,Q92831,IKZF5,KAT2B,MI:0915(physical association)
P52732,Q9H0H5,KIF11,RACGAP1,psi-mi:MI:0914(association)
Q6P0Q8,Q9BYE9,MAST2,CDHR2,MI:0915(physical association)
Q16623,Q86UR5,STX1A,RIMS1,-
P50454,P25067,SERPINH1,COL8A2,psi-mi:MI:0915(physical association)
Q9Y6Q9,Q9Y6Q9,NCOA3,NCOA3,-
Q12770,Q12770,SCAP,SCAP,psi-mi:MI:0915(physical association)
Q9BX73,P18146,TM2D2,EGR1,psi-mi:MI:0915(physical association)
Q01082,A0A024R274,SPTBN1,SMAD4,-
Q9NX47,J3KN16,MARCH5,KIAA0368,MI:0915(physical association)
P25940,P18827,COL5A3,SDC1,psi-mi:MI:0915(physical association)
A0A024R2T0,A0A024R2T0,USP4,USP4,MI:0407(direct interaction)
B0I1T6,Q9NR80,MYO9B,ARHGEF4,psi-mi:MI:0914(association)
Q6P0Q8,A0A0S2Z4W2,MAST2,GAN,MI:0915(physical association)
P04629,P14923,NTRK1,JUP,MI:0915(physical association)
P04629,Q9BZE4,NTRK1,GTPBP4,MI:0915(physical association)
P04629,Q6P2Q9,NTRK1,PRPF8,MI:0915(physical association)
P04629,P35613,NTRK1,BSG,MI:0915(physical association)
P04629,Q92620,NTRK1,DHX38,MI:0915(physical association)
P04629,A2RRP1,NTRK1,NBAS,MI:0915(physical association)
